tweet	label
"❌ 2 bin 500 THY çalışanının işten çıkarıldığı iddiası doğru değil.

THY ve yetkili sendika arasında imzalanan protokolü kabul etmeyen 24 çalışanın iş akdi sonlandırılmış.
https://t.co/MGvXeeLOec"	True
THY’den yalanlama: 2 bin 500 değil 24 kişi işten çıkarıldı https://t.co/Y3VzCKd4v6	True
"❌THY'nin 2500 kabin memurunu işten çıkardığı iddiası doğru değil.

✔️THY Genel Müdürü @BilalEksiTHY , basın müşaviri @yhyustun ve Hava- İş Sendikası iddianın yanlış olduğunu doğruladı."	True
FETÖ'cü diyerek işten çıkardığı çalışanları THY'ye açtığı davaları kazanınca, Av. Haluk Pekşen'in @halukpeksen THY'de yaşananları anlattığı bu Meclis konuşması yeniden gündem oldu! https://t.co/jDKKEvrg86	Other
"#THY’de 2 bin 500 #kokpit ve #kabin çalışanın iş akdine son verildi
@TK_TR

https://t.co/j1bpyVWI0k"	False
Peki THY, 'işten çıkarma yasağı'nın bittiği gün işten çıkardığı insanların çocuklarını ve onların hayallerini de düşündü mü? https://t.co/y2Lb8Cem3I	False
Türk mühendis, Kabil’den kaçmaya çalışan Afganların uçaktan düştüğü anları anlattı Taliban’ın Kabil’e girerek kontrolü ele almasından sonra THY uçağıyla bu kentten İstanbul’a gelen Türk mühendis Oğuz Avcıoğlu, bir ABD uçağına tutunarak ülkeden kaçmaya ... https://t.co/baD3Q8UTgG https://t.co/M4tyjGAVEW	Other
An itibariyle kabil havaalından kalkmaya calısan thy ucagı ve türk yolcuları...onlara ateş eden taliban ve yere yatarak yolcuların güvenliğini alan Türk askeri #Taliban #afganistan #kabilhavaalanı #Muelteciİstemiyoruz https://t.co/QqdCe9Y6uD	Other
"3 kez büyük harflerle yazdı: YALANDIR, YALANDIR, YALANDIR ❗️
https://t.co/RCahth6PIk"	True
@ByVanir @4Suvariii Bekletilmiyor dediler ya, uçaklar thy ait,4.9 tonlukluk o uçaklar bakanlık yangın işini özelleştirip ihale açmış, 5 bin tonluk uçak için ve bu nedenle thy da girememiş ihaleye, ihaleye giremeyince o da pilotları işten çıkarmış, pilotsuz uçaklar	Other
THY 2500 personelini işten çıkarmış deniyor. Doğru mu?	Other
İşten çıkarma yasağı kalktı THY 2500 çalışanını işten çıkardı “Normalleşme” ile birlikte havacılık sektöründe birçok çalışan işsiz kaldı. Edinilen bilgilere göre, Türk Hava Yolları (THY) işten çıkarma yasağının kaldırılmasının ardından 2500 çalışanını ... https://t.co/PE0hEQzO4r https://t.co/7os3OFdGBV	False
"@Unknown13261492 @hasanunal1920 @yvzah Ülkemizde THY tarifeli uçağıyla seyahat eden Başbakanımız vardı.
Maden kazasında enkazda çalışan ve çalıştığı günlerin maaşını başbakanlık maaşından almayan Başbakanımız vardı.
DSP; Ecevit; Karaoğlan saygıyla..."	Other
@barisesen Bizdeki borsa hareketi de thy i bir gün  ver öbür gün al şeklinde devam ediyor, ne f/k ne defter değeri, ne karlılık, 2 yıl içinde muhtemelen küçük bir karı belki görecek thy i al sat , bu tarz çalışan bir borsa aslında bir nevi kumarhane değilmidir?	Other
@erdl2019 THY’de işten çıkarma sayısı tüm çalışanlarda toplamda 100’ün altında. 2.500 kişi haberi yalan.	True
THY'de çalışan birine ihtiyacım var. THY beni ara.	Other
@TK_HelpDesk İstanbul dan samsuna geldim valizim taşınma sırasında hasar görmüştü bunu samsun havalimaninda calisan arkadaşa bildirdim elime boş bir anlamsiz zarf verdi ve beni gönderdi. Umarım thy beni yeni bir valiz aldirmak zorunda bırakmaz	Other
@drilkerbelek Hayır Hocam tamamen organize yakış bu, THY bütün yangın pilotlarını işten çıkarmış	Other
THY, yasağın bitmesini beklemiş: 2 bin 500 personel işten çıkarıldı! https://t.co/TksDi8I2X1	False
@06_corleone_06 @sokarcan62 @haskologlu Tabloya heykele verilen parayla THY kurumuna destek olup uçak alsaydınız çok kafası çalışan ama hiç bir icraatları olmayan gezi kafalı  yalak kardeşim	Other
"Pegasus Hava Yolları'nda aralarında yabancı pilotların da bulunduğu toplam 40 çalışanın iş akdi feshedildi. Birçok sefer iptal edildi.

İşten çıkarma yasağının 1 Temmuz'da son bulmasıyla THY'den sonra Pegasus Hava ... https://t.co/vLeZpp3SZC #çalışan"	Other
THY nin kabin memurları kanadaya iltica ediyorlarmış.pandemi doneminde THY de çalısan pilotlar ABD de şöforlük yapmışlar.	Other
"Tüm yalan haberler (THY, katarlı öğrenci, işten çıkarma) T24 tarafından servis edilip amaca ulaştıktan sonra siliniveriyor...

Günlük rutin haline getirdiler bunu resmen... Yok mu bunun bir cezai uygulaması? #T24kapatılsın"	Other
"#THYAO 

THY GM Ekşi, 2 bin 500 çalışanın iş akdine son verildiği haberlerini yalanladı"	True
"THY, Koronavirüs salgını nedeniyle getirilen işten çıkarma yasağının 1 Temmuz’da sona ermesinin ardından 2 bin 500 kişinin iş akdine son verdiği iddiasını yalanladı. Şirket “THY-Sendika protokolünü imzalamayan 24 kişi çıkarılmıştır” olarak açıklad

Bakalım altından ne çıkacak❓"	True
Dün gece İstanbul'dan gelip Kabil Havalimanı'na iniş gerçekleştiren 300 kişilik THY uçağına binmeye çalışan çok sayıda kişinin izdiham yarattığı ve bölgedeki güvenlik zincirinin kırıldığı bildiriliyor.	Other
THY’de 2 bin 500 kokpit ve kabin çalışanın iş akdine son verildi https://t.co/Fv9o29VRcw	False
#thyao  havacalık sektöründe çalışan ve sektöre hakim bir arkadaşla konuştum ab ABD'ye yasak bile koysa THY cirosu etkilenmez dedi çünkü THY ABD den AB'ye direkt uçuş yapmıyor https://t.co/E3jOqMn8Rp	Other
Ülkemizde meydana gelen orman yangınlarına karşı mücadeleyi güçlendirmek amacıyla Yetkili olduğumuz @THY_Teknik AŞ işyerinde çalışan üyelerimiz Muğla’da yangın söndürme çalışmasına gönüllü olarak katılım sağladılar.Yaşamlarını yitiren vatandaşlarımıza Allah’tan rahmet dileriz . https://t.co/LNGlOgRfBK	Other
"❌ THY’nin 2 bin 500 çalışanı işten çıkardığı iddiası yanlış.

THY ve yetkili sendika arasında imzalanan protokolü kabul etmeyen 24 çalışanın iş akdinin 1 Temmuz itibariyle sonlandırıldığı açıklandı. İddianın çıkış kaynağı olan haberse yayından kaldırıldı.
https://t.co/MGvXeeLOec"	True
@murat_derici @arifcoskun05 Murat Bey Öncelikle Fibonun Düzeltme Seviyeleri Görmemizi İstediğinizin Anlıyorum Bu Yazınızdan ben o Seviyelerin Düzeltmelerini tek tek hangi Seviyelerde Dengelendiğini İnceledim. Şuanda da 2 li Dip mevcut Zaten Thy de ben Günlük Trade Öğrenmeye Çalışan Biriyim.	Other
"THY'de büyük kıyım: 2500 çalışan işten çıkarıldı

İşten çıkarma yasağına son verilmesinin ardından kitlesel işten atmalar başladı. THY yönetimi, normalleşme döneminde işe geri dönüş protokolünü kabul etmeyen çalışanlarını işten çıkardı... 

https://t.co/mlFIapR7rn https://t.co/A5e7sBPiGL"	False
‘THY’den 2 bin 500 kişi çıkarıldığı iddiası https://t.co/8ugWBSiXvG https://t.co/MJPUAYnt4N	True
"@odatv THY'nin 2500 kişiyi çıkardığı yalan ama Pegasus çalışanlarının bir kısmı sendika getirmeye kalktığı için, buna teşebbüs eden çalışanları işten çıkardı...

Tabi bu konu sizin için haber değerinde değil..!!!"	True
@odatv THY 2 milyon 500bin 10 milyar kişiyi  işten  çıkarmış. Yerini katarlıları alacaklarmış....Oda tv ,  T24   YALAN RÜZGARI gibi  😂 Hadi siz fıtratınızın  gereğini  yapıyorsunuz da sizi hemen inanan  yarpak  kafalı  saman gebeşelerini ne demeli 😂	True
THY’den 2 bin 500 kişi çıkarıldığı iddiası https://t.co/0DFMrn49Ne	True
THY de veya başka hava kurumlarında yakın tanıdığı çalışan ve bilet konusunda yardımcı olabilecek biri bana dm atabilir mi	Other
DUZELTME: Kanada, THY ucakkaru ile Kanada hükümeti adına çalışan Afganları ve ailelerini tahliye ediyor. Geniş gövdeli uçakları olduğu için THY'den uçak kiralıyor ve ücretini kendisi ödüyor. 8-11 Ağustos'ta iki uçuş yapıldı. 16, 18 ve 23'ünde üç uçuş daha var...	Other
"@akc35akc 
 İşten çıkarma yasağı kalkar kalmaz THY'de büyük deprem! https://t.co/v4wVsXSSok"	False
@yagosabuncuoglu THY’de çalışan arkadaşın kimse bu bilgiyi veren, siz ve o suç işliyorsunuz. Yolcu bilgileri üçüncü şahıslara verilemez. Bu bir suçtur. Koltuk numarası öğrenmek için arıyorsunuz, biletin açığa alındığını öğreniyorsunuz. @EmniyetGM	Other
"THY Gn Md Bilal Ekşi, 2500 kokpit ve kabin çalışanının işine son verildiği iddiasının yalan olduğunu kaydetti.

Pandemi sürecinde THY ile sendika arasında sözleşme imzalandığını, protokolü kabul etmeyip işten çıkarılan kişi sayısının 24 olduğunu açıkladı.

https://t.co/WNdrKCGt99"	True
T24 yalan haberlerine devam ediyor: Türk Hava Yolları 2 bin 500 işçiyi işten çıkaracak haberini THY CEO’su sert bir dille yalanladı. https://t.co/j7KXrxW1ny	True
@politicturk THY’nın eline su dökemez. THY 2500 uçuş personelinin işine son verdi. Ekonominin şahlanması zam ve işten çıkarma…..	False
"#MazlumaEnsarOlacağız mış..
Onlar mazlum mu lan dumbukler?...
Buraya gelenler ABD'nin çıkarları için çalışan herifler...
Mazlum olan orada kalan kadın ve cocuklar..
Mazluma ensar olacaksanız gitsin THY uçakları orada kaderini bekleyen kadın ve çocukları getirsin.."	Other
"THY, Fethullahçılık suçlamasıyla işten çıkardığı çalışanlarının açtıkları davaları kaybederek, toplamda 350.000 TL tazminat ödemeye mahkum oldu.
https://t.co/pjxmbd5x0D"	Other
THY'de 2 bin 500 kokpit ve kabin çalışanı işten çıkartıldı! https://t.co/icINz6AS8S	False
"İlgili yazımız:

https://t.co/Dm1vY3vXcr"	True
THY fetöcü olduğu gerekçesiyle işten çıkardığı 200'den fazla personelin açtığı davaları kaybediyormuş.  https://t.co/MiQWrAgKAz @airporthaber aracılığıyla	Other
@RTErdogan sayin baskanim, Istanbul havalimaninda calisan ozel guvenlik ve THY calisanlarindan sikayetciyiz. Somurtkan ve islerini iyi yapmiyorlar. Lutfen ceki duren versinler kendilerine.	Other
"İlginç bir şekilde THY, katarlı öğrenci, işten çıkarma gibi tüm yalan haberler T24 tarafından servis edilip amaca ulaştıktan sonra siliniveriyor...

Adamlar bunu günlük rutin haline getirdi resmen..."	Other
@tolgaozbek_com @roketsan @AirbusDefence Thy nin isten cikarma haberi yok tolga amcam. Havaciliktan eksik birakma bizi	Other
Salgın devam etmesine rağmen işten çıkarma yasağı sonlandırıldı, THY dahil bir çok işyerinde işten çıkarmalar başladı. Memleket Partisi iktidarında çalışanların sağlığı korunacak, iş güvencesi sağlanacak ve milli gelirden aldıkları pay artırılarak, porsiyonları büyütülecektir.	Other
"Yalancı hainler sizi. 'Katarlı öğrencilere sınavsız üniversite' yalanından sonra çamur medyasından yeni iftira: THY 2 bin 500 kişiyi işten çıkardı
https://t.co/blUDKz61Lb"	True
Yasak kalktı işten çıkarmalar başladı: “THY 2 bin 500 kişinin işine son verdi” https://t.co/6FlRzSNyEQ	False
"İşten çıkarma yasağı kalktı, THY 2500 çalışanını işten çıkardı
https://t.co/GI0LWTaF2j https://t.co/MwYdw99sLT"	False
"THY'de 2 bin 500 personelin işten çıkarıldığı iddiası yalanlandı Türk Hava Yolları (THY) tarafından, bazı basın organlarında yer alan ""THY'de, işten çıkarma yasağının sona ermesiyle yaklaşık 2 bin 500 kabin ve kokpit çalışanının işine son verildi"" habe... https://t.co/XLzzjcq4b2 https://t.co/ES9PpMfj43"	True
"❎THY uçakları üzerinden YALAN terörü estirdiler
çalışan uçak olmadığını bizzat kendisi söyledi
❎Afgan göçmen üzerinden YALAN terörü esirdiler
bizzat kendisi 👇 https://t.co/jdyXbFaYBZ"	Other
Türk hava yollarında çalışan kuzenle konuştum. Thy personelinin kanada'ya iltica ettikleri doğru mu dedim. Evet doğru. Biri benim arkadaşım dedi. Thy'de işin var ama iltica ediyosun. İşsizlerin intihar etmesi çok normal.	Other
"THY’de 2 bin 500 kokpit ve kabin görevlisi işten çıkarıldı

https://t.co/rvP0VaKr45"	False
"THY, 2 bin 500 kişinin işten çıkarıldığı iddiasını yalanladı
https://t.co/AVZQdlEoSB https://t.co/LXDaHjUFHX"	True
🔴 THY’den yalanlama: 2 bin 500 değil 24 kişi işten çıkarıldı https://t.co/F5LwhdO3o3 https://t.co/lG8gVEYLd0	True
THY, 2 bin 500 kişinin işten çıkarıldığı iddiasını yalanladı https://t.co/wnTXHeFv5N https://t.co/eaHaRGKAZ8	True
"@AdemMetan Afganistan maarif okullarında çalışan bir arkadaş döndü Thy uçağı ile. Sordum, seni yâd ellerde çaresiz bırakmayan bir devletle ilgili ne düşündün?
Cevap olarak ağladı. İnsan gururdan da ağlarmış..."	Other
THY Teknik AŞ iş yerinde çalışan üyelerimiz Muğla’da yaşanan yangın felaketinde söndürme çalışmalarına gönüllü olarak katılım sağlamıştır. https://t.co/OmuL8aTyNr	Other
"THY'den 2 bin 500 kişinin işten çıkarıldığı iddialarına yönelik açıklama
https://t.co/jJSXWUUj9x"	True
"THY, 2 bin 500 personelin işten çıkarıldığı iddiasını yalanlandı.
#haber #haberler #güncelhaberler #sondakika #koronavirüs #stokhaber #gündem #marketing #business #travel #art #instagood #love #fashion #news #stokhaber
https://t.co/4171n8IvNA"	True
THY 2 bin 500 personelin işten çıkarıldığı iddiasını yalanladı https://t.co/n8FbfwSaN0	True
"İşten çıkarma yasağı kalkar kalmaz
THY'de büyük deprem! 
https://t.co/VMTfV1YqL4 https://t.co/4Ci3BEl22N"	False
@candundaradasi @k_olcan Yıllarca, Avrupadan giden diplomat, askeri üste çalışan tüm Avrupalı askerlerin tek bir aktarma noktası oldu; İstanbul ve THY. Kabil'e uçan tek uçaktır. Almanya'dan İst.'a gelirken yanımda oturan, Kabil Alm. Üssünde çalışan bir asker orda olan biteni anlatmıştı. Sonra vuruldu.	Other
THY’nin 2 bin 500 çalışanını işten çıkardığı iddiası - https://t.co/ICbG8LAvdr	True
@aykiricomtr @DooguAyaz İlk olarak firma zaten çıkarılan kişilerin yerine yenilerini alıcak çünkü uçuş ağı çok geniş işten çıkarılma sebepleri büyük ihtimalle emre itaatsizlik, disiplinsizlik gibi sorunlardan oluşmuştur.Yoksa thy kolay kolay çalışanını çıkarma.Çünkü cidi emek var çalışanların üzerinde.	Other
@gazetesozcu Kanada sadece Afganistan'daki askerleri için çalışan ve onlarla işbirliği yapan afganları ülkesine alıyor İlk kafile THY ile Toronto'ya indi bile.	Other
@barisertul Çok yalan dolan haberler var bu aralar biraz araştırsaydın belki doğru değildir. THY 2500 personeli işten çıkarmış haberi gibi olmasın	True
THY’de Çalışan Sayısı Rakamlarla sıralandı. @TK_TR @BilalEksiTHY @yhyustun https://t.co/dzn9RAcnee	Other
"Nihayet #afganistan dan #THY uçağı Türkiye iniş yapmış. İnşaat şirketinde çalışan vatandaşlarımız; ""Vatanımıza kavuştuk çok mutluyuz"" 😔🇹🇷"	Other
@ilerihaber THY'de korkunç derecede mobing var, yıllardır çalışan insanların üzerine birinin yakını yeni mezun üstler atanıyor, bütün kurumları bitirmeye ant içmişler adeta.	Other
"THY'de 2 bin 500 personelin işten çıkarıldığı iddiası yalanlandı
https://t.co/yXjk7hamrm #thy #türkhavayolları https://t.co/eFfftRYtcc"	True
"THY yasağın bitmesine zor sabretmiş: 
2 bin 500 kokpit ve kabin çalışanı işten çıkarıldı!"	False
@esrasutherland @Mehmett02102754 @SISIKLAR @samiltayyar27 Thy kimsenin çiftliği değil anonim şirket dünyayı etkileyen pandemi etkisiyle şirket çalışan alır çıkarır sonuçta.şirket çalışan aldığında thy2500 personel alıyor demiyorsun ama çıkarıyor diyorsun.2yıl uçmadığı gibi yalanlarla ne amaçlıyorsun, özkaynağı 48.864milyarlık bi şirket	Other
THY, FETÖ'cü diye işten çıkardığı kişilerin açtığı davayı kaybetti! https://t.co/zR71hVkun1	Other
@lamecss @pir_anna @TomPodolec Bakın bahsi geçen haber bu uçak olarak THY kullanılması ile sadece algı yapılıyor esas burada Kanada büyükelçiliğin de çalışan çeşitli şekiller ile Kanada’ya hizmet etmiş kişileri kabul etmişler özet budur... https://t.co/dKfmR1E7ZB	Other
@aysukisa Sadece THY 2000 kişiyi işten çıkardı.... işten çıkarma yasağı aona erince olan bu. Hava yolu şirketleri kârlarından kısmak yerine çalışanlarına ve yolculara yansıtılacak...	False
THY, 2 bin 500 kişinin işten çıkarıldığı iddiasını yalanladı: THY-Sendika protokolünü imzalamayan 24 kişi çıkarıldı https://t.co/cvIvTvIZ5r	True
"THY pandemi nedeniyle işçi çıkarma yerine personeliyle anlaşarak %30 maaş indirimine gitti galiba ve kimseyi işten çıkarmadı.
Yalan habere YAPTIRIM gelecekti.!!!! https://t.co/Y45ZZFoSVf"	False
THY'nin TC-JJM tescilli Boeing 777-300ER tipi uçak, Türk yetkileri, çalışanları ve vatandaşları almak üzere Kabil havaalanında. Türkiye adına çalışan 105 Afgan tercüman da Türkiye'ye getiriliyor. Kanada için planlanan charter seferleri ise iptal edildi.	Other
🔥 THY ‘2500 kişin işten çıkarıldı’ iddiasını yalanladı: Sadece 24 kişi atıldı Türkiye Hava Yolları’nın (THY) işten çıkarma yasağı ve Kısa Çalışma Ödeneği’nin sona ermesiyle birlikte 2 bin 500 kokpit ve kabin https://t.co/2aVSsEbF5u https://t.co/zhW3Y4zP1m	True
Pegasus Hava Yolları’nda aralarında yabancı pilotların da bulunduğu toplam 40 çalışanın iş akdi feshedildi. İşten çıkarma yasağının 1 Temmuz’da son bulmasıyla THY’den sonra Pegasus Hava Yolları’nda da başlayan işten çıkarmalar yolcuları perişan etti. Aralarında yabancı https://t.co/oufB5rTdOj	Other
"""THY’den 2 bin 500 kişi işten çıkarıldı"" iddiası https://t.co/3Ipw2crd5W https://t.co/iroB468EIA"	Other
@behzatuygur @THY_Teknik Yolcu garantisi var , çalışan garantisi yok 🤷🏻‍♂️	Other
"'Basın özgürlüğü'nden anladıkları yalan haber yapmakmış.

📌Sözcü ve T24, THY'nin 2 bin 500 çalışanını işten çıkarttığı yalanını ortaya attı."	True
